Move,Score,Matrix,Previous_Move
80,530,"[8, 4, 16, 4, 32, 64, 4, 2, 2, 2, 32, 2, 0, 0, 0, 2]",right,64
81,534,"[8, 4, 16, 4, 32, 64, 4, 2, 4, 32, 2, 0, 2, 0, 0, 2]",left,64
82,536,"[8, 0, 4, 0, 32, 4, 16, 0, 4, 64, 4, 4, 2, 32, 2, 4]",down,64
83,544,"[8, 4, 2, 0, 32, 4, 16, 0, 4, 64, 8, 0, 2, 32, 2, 4]",left,64
84,544,"[0, 8, 4, 2, 2, 32, 4, 16, 0, 4, 64, 8, 2, 32, 2, 4]",right,64
85,550,"[2, 8, 0, 2, 0, 32, 8, 16, 0, 4, 64, 8, 4, 32, 2, 4]",down,64
86,550,"[2, 8, 0, 2, 0, 32, 8, 16, 2, 4, 64, 8, 4, 32, 2, 4]",down,64
87,554,"[4, 8, 8, 2, 4, 32, 64, 16, 0, 4, 2, 8, 2, 32, 0, 4]",up,64
88,570,"[0, 4, 16, 2, 4, 32, 64, 16, 2, 4, 2, 8, 0, 2, 32, 4]",right,64
89,570,"[4, 16, 2, 0, 4, 32, 64, 16, 2, 4, 2, 8, 2, 32, 4, 2]",left,64
90,570,"[4, 4, 16, 2, 4, 32, 64, 16, 2, 4, 2, 8, 2, 32, 4, 2]",right,64
91,582,"[8, 4, 16, 2, 4, 32, 64, 16, 0, 4, 2, 8, 2, 32, 4, 2]",up,64
92,582,"[2, 4, 16, 2, 8, 32, 64, 16, 4, 4, 2, 8, 2, 32, 4, 2]",down,64
93,590,"[2, 4, 16, 2, 8, 32, 64, 16, 2, 8, 2, 8, 2, 32, 4, 2]",right,64
94,592,"[2, 4, 16, 2, 2, 32, 64, 16, 8, 8, 2, 8, 4, 32, 4, 2]",down,64
95,608,"[2, 4, 16, 2, 2, 32, 64, 16, 2, 16, 2, 8, 4, 32, 4, 2]",right,64
96,610,"[2, 4, 16, 2, 2, 32, 64, 16, 4, 16, 2, 8, 4, 32, 4, 2]",down,64
97,616,"[0, 4, 16, 2, 2, 32, 64, 16, 4, 16, 2, 8, 8, 32, 4, 2]",down,64
98,616,"[4, 16, 2, 2, 2, 32, 64, 16, 4, 16, 2, 8, 8, 32, 4, 2]",left,64
99,620,"[2, 4, 16, 4, 2, 32, 64, 16, 4, 16, 2, 8, 8, 32, 4, 2]",right,64
100,624,"[4, 4, 16, 4, 4, 32, 64, 16, 8, 16, 2, 8, 2, 32, 4, 2]",up,64
101,632,"[2, 8, 16, 4, 4, 32, 64, 16, 8, 16, 2, 8, 2, 32, 4, 2]",right,64
